id,topico,topico_rotulo
1562371716025819136,3,"cirotv, vivo, cirotv br, br, acompanhe"
1562417341991878656,1,"povo, presidente, porque, bolsonaro, gente"
1562431576884973569,6,"ciro, giro ciro, giro, perca, sp"
1562441721455480834,1,"povo, presidente, porque, bolsonaro, gente"
1562455344621572097,3,"cirotv, vivo, cirotv br, br, acompanhe"
1562498910341328897,0,"brasil, brasildaesperança, povo, país, equipelula"
1562513356984143872,6,"ciro, giro ciro, giro, perca, sp"
1562526374388170752,12,"lula, broadcasts, juntos, ato, broadcasts lula"
1562533595893403648,0,"brasil, brasildaesperança, povo, país, equipelula"
1562545511957159936,3,"cirotv, vivo, cirotv br, br, acompanhe"
1562593671954026497,3,"cirotv, vivo, cirotv br, br, acompanhe"
1562606233550393345,5,"dia, amanhã, bom, povo, obrigado"
1562730027522764800,0,"brasil, brasildaesperança, povo, país, equipelula"
1562745165504057345,3,"cirotv, vivo, cirotv br, br, acompanhe"
1562751764226805766,0,"brasil, brasildaesperança, povo, país, equipelula"
1562754456735076353,2,"governo, renda, salário, mínimo, aumento"
1562757658310250499,2,"governo, renda, salário, mínimo, aumento"
1562758119608156161,0,"brasil, brasildaesperança, povo, país, equipelula"
1562761630638915584,0,"brasil, brasildaesperança, povo, país, equipelula"
1562763327582785537,0,"brasil, brasildaesperança, povo, país, equipelula"
1562763602125209607,1,"povo, presidente, porque, bolsonaro, gente"
1562764677213560833,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1562771888635535361,0,"brasil, brasildaesperança, povo, país, equipelula"
1562772978655453184,6,"ciro, giro ciro, giro, perca, sp"
1562774525300903937,2,"governo, renda, salário, mínimo, aumento"
1562777277238222848,0,"brasil, brasildaesperança, povo, país, equipelula"
1562777938290180100,1,"povo, presidente, porque, bolsonaro, gente"
1562783102329446402,3,"cirotv, vivo, cirotv br, br, acompanhe"
1562785714638843906,0,"brasil, brasildaesperança, povo, país, equipelula"
1562802916217569280,3,"cirotv, vivo, cirotv br, br, acompanhe"
1562817184417681408,5,"dia, amanhã, bom, povo, obrigado"
1562938906127089664,3,"cirotv, vivo, cirotv br, br, acompanhe"
1563134226211299328,0,"brasil, brasildaesperança, povo, país, equipelula"
1563155546215047168,3,"cirotv, vivo, cirotv br, br, acompanhe"
1563159467575091204,0,"brasil, brasildaesperança, povo, país, equipelula"
1563162875774255105,0,"brasil, brasildaesperança, povo, país, equipelula"
1563165165851652096,0,"brasil, brasildaesperança, povo, país, equipelula"
1563167354254594048,0,"brasil, brasildaesperança, povo, país, equipelula"
1563168645613637634,2,"governo, renda, salário, mínimo, aumento"
1563169744567427072,1,"povo, presidente, porque, bolsonaro, gente"
1563170699174645761,2,"governo, renda, salário, mínimo, aumento"
1563172087338250240,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1563172485344169986,0,"brasil, brasildaesperança, povo, país, equipelula"
1563172840043859972,0,"brasil, brasildaesperança, povo, país, equipelula"
1563174442443743232,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1563175938896334849,3,"cirotv, vivo, cirotv br, br, acompanhe"
1563181881616920577,2,"governo, renda, salário, mínimo, aumento"
1563187171041103872,1,"povo, presidente, porque, bolsonaro, gente"
1563188999656992769,0,"brasil, brasildaesperança, povo, país, equipelula"
1563192018922139650,1,"povo, presidente, porque, bolsonaro, gente"
1563194468131409922,1,"povo, presidente, porque, bolsonaro, gente"
1563224917453438976,0,"brasil, brasildaesperança, povo, país, equipelula"
1563274063715663872,3,"cirotv, vivo, cirotv br, br, acompanhe"
1563496549430296576,0,"brasil, brasildaesperança, povo, país, equipelula"
1563528786402070528,3,"cirotv, vivo, cirotv br, br, acompanhe"
1563568479365525504,3,"cirotv, vivo, cirotv br, br, acompanhe"
1563669394542280704,3,"cirotv, vivo, cirotv br, br, acompanhe"
1563680547540443141,2,"governo, renda, salário, mínimo, aumento"
1563681060784832512,3,"cirotv, vivo, cirotv br, br, acompanhe"
1563685614700093441,2,"governo, renda, salário, mínimo, aumento"
1563685721575235584,0,"brasil, brasildaesperança, povo, país, equipelula"
1563685827288465408,0,"brasil, brasildaesperança, povo, país, equipelula"
1563694617320636417,0,"brasil, brasildaesperança, povo, país, equipelula"
1563700324602445824,0,"brasil, brasildaesperança, povo, país, equipelula"
1563704607607504896,3,"cirotv, vivo, cirotv br, br, acompanhe"
1563710623921356803,0,"brasil, brasildaesperança, povo, país, equipelula"
1563859708439674882,0,"brasil, brasildaesperança, povo, país, equipelula"
1563905452542402560,0,"brasil, brasildaesperança, povo, país, equipelula"
1563920627442270209,3,"cirotv, vivo, cirotv br, br, acompanhe"
1563950545882288131,3,"cirotv, vivo, cirotv br, br, acompanhe"
1563982145667866626,1,"povo, presidente, porque, bolsonaro, gente"
1563994834745958400,3,"cirotv, vivo, cirotv br, br, acompanhe"
1564019138489614336,3,"cirotv, vivo, cirotv br, br, acompanhe"
1564039016596611073,3,"cirotv, vivo, cirotv br, br, acompanhe"
1564048670919639040,1,"povo, presidente, porque, bolsonaro, gente"
1564049609772728320,7,"educação, brasil, crianças, ensino, melhores"
1564053457983754240,0,"brasil, brasildaesperança, povo, país, equipelula"
1564056100063813633,2,"governo, renda, salário, mínimo, aumento"
1564056856997273600,7,"educação, brasil, crianças, ensino, melhores"
1564062326889881603,0,"brasil, brasildaesperança, povo, país, equipelula"
1564062956085723141,0,"brasil, brasildaesperança, povo, país, equipelula"
1564063373934956544,7,"educação, brasil, crianças, ensino, melhores"
1564069246136684545,1,"povo, presidente, porque, bolsonaro, gente"
1564071459085062145,11,"fake, fake news, news, verdade, mentiras"
1564072300076482565,1,"povo, presidente, porque, bolsonaro, gente"
1564072854311903233,1,"povo, presidente, porque, bolsonaro, gente"
1564073177218781184,0,"brasil, brasildaesperança, povo, país, equipelula"
1564073643809857539,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1564074457626443778,0,"brasil, brasildaesperança, povo, país, equipelula"
1564077044211875846,7,"educação, brasil, crianças, ensino, melhores"
1564078486398160896,0,"brasil, brasildaesperança, povo, país, equipelula"
1564078660562583552,0,"brasil, brasildaesperança, povo, país, equipelula"
1564079005606739969,2,"governo, renda, salário, mínimo, aumento"
1564079314605334528,0,"brasil, brasildaesperança, povo, país, equipelula"
1564082089313591303,1,"povo, presidente, porque, bolsonaro, gente"
1564084722044735488,1,"povo, presidente, porque, bolsonaro, gente"
1564087992892915714,1,"povo, presidente, porque, bolsonaro, gente"
1564091619309244418,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1564102688740106242,1,"povo, presidente, porque, bolsonaro, gente"
1564103307886563339,0,"brasil, brasildaesperança, povo, país, equipelula"
1564103736187912192,0,"brasil, brasildaesperança, povo, país, equipelula"
1564107503834746880,0,"brasil, brasildaesperança, povo, país, equipelula"
1564206052341698563,1,"povo, presidente, porque, bolsonaro, gente"
1564210181797470212,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1564221373022720000,2,"governo, renda, salário, mínimo, aumento"
1564255811307819015,3,"cirotv, vivo, cirotv br, br, acompanhe"
1564267048938733569,3,"cirotv, vivo, cirotv br, br, acompanhe"
1564267643879800833,3,"cirotv, vivo, cirotv br, br, acompanhe"
1564329798847139842,1,"povo, presidente, porque, bolsonaro, gente"
1564358643818139650,3,"cirotv, vivo, cirotv br, br, acompanhe"
1564401501526806528,3,"cirotv, vivo, cirotv br, br, acompanhe"
1564584540923957249,3,"cirotv, vivo, cirotv br, br, acompanhe"
1564588964698357762,6,"ciro, giro ciro, giro, perca, sp"
1564630656243605508,3,"cirotv, vivo, cirotv br, br, acompanhe"
1564638860474195969,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1564644134517968899,0,"brasil, brasildaesperança, povo, país, equipelula"
1564659274919415809,0,"brasil, brasildaesperança, povo, país, equipelula"
1564685030550634496,0,"brasil, brasildaesperança, povo, país, equipelula"
1564704511813304320,0,"brasil, brasildaesperança, povo, país, equipelula"
1564719608916877313,3,"cirotv, vivo, cirotv br, br, acompanhe"
1564735181071814657,3,"cirotv, vivo, cirotv br, br, acompanhe"
1564749750846590981,1,"povo, presidente, porque, bolsonaro, gente"
1564760852162543616,3,"cirotv, vivo, cirotv br, br, acompanhe"
1564761293151764483,3,"cirotv, vivo, cirotv br, br, acompanhe"
1564766179994046464,2,"governo, renda, salário, mínimo, aumento"
1564766287204581377,0,"brasil, brasildaesperança, povo, país, equipelula"
1564771494579806211,0,"brasil, brasildaesperança, povo, país, equipelula"
1564772143916896257,0,"brasil, brasildaesperança, povo, país, equipelula"
1564772530036023297,5,"dia, amanhã, bom, povo, obrigado"
1564777176628707329,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1564778657486356486,2,"governo, renda, salário, mínimo, aumento"
1564781666765357062,3,"cirotv, vivo, cirotv br, br, acompanhe"
1564946154638516225,0,"brasil, brasildaesperança, povo, país, equipelula"
1564996943037726721,6,"ciro, giro ciro, giro, perca, sp"
1565036726736896000,2,"governo, renda, salário, mínimo, aumento"
1565044149543370754,3,"cirotv, vivo, cirotv br, br, acompanhe"
1565097148647186434,2,"governo, renda, salário, mínimo, aumento"
1565126036345462785,1,"povo, presidente, porque, bolsonaro, gente"
1565311102413688833,1,"povo, presidente, porque, bolsonaro, gente"
1565329661281722370,6,"ciro, giro ciro, giro, perca, sp"
1565344916166742019,6,"ciro, giro ciro, giro, perca, sp"
1565368897267572737,7,"educação, brasil, crianças, ensino, melhores"
1565393139963236358,0,"brasil, brasildaesperança, povo, país, equipelula"
1565401290355736579,1,"povo, presidente, porque, bolsonaro, gente"
1565405819348422657,3,"cirotv, vivo, cirotv br, br, acompanhe"
1565416383587942401,3,"cirotv, vivo, cirotv br, br, acompanhe"
1565451546812420101,9,"educação, escola, universidades, estudantes, ensino"
1565474611940270083,3,"cirotv, vivo, cirotv br, br, acompanhe"
1565479310496043012,0,"brasil, brasildaesperança, povo, país, equipelula"
1565483993931386882,0,"brasil, brasildaesperança, povo, país, equipelula"
1565486721105645569,1,"povo, presidente, porque, bolsonaro, gente"
1565487645748346881,3,"cirotv, vivo, cirotv br, br, acompanhe"
1565489315483877385,1,"povo, presidente, porque, bolsonaro, gente"
1565490882958295041,5,"dia, amanhã, bom, povo, obrigado"
1565492580376346624,0,"brasil, brasildaesperança, povo, país, equipelula"
1565492860794900481,0,"brasil, brasildaesperança, povo, país, equipelula"
1565493843264503815,1,"povo, presidente, porque, bolsonaro, gente"
1565497257922805760,1,"povo, presidente, porque, bolsonaro, gente"
1565501301026349056,0,"brasil, brasildaesperança, povo, país, equipelula"
1565503241349210115,0,"brasil, brasildaesperança, povo, país, equipelula"
1565505192560312320,7,"educação, brasil, crianças, ensino, melhores"
1565644782352961538,1,"povo, presidente, porque, bolsonaro, gente"
1565670879106932740,7,"educação, brasil, crianças, ensino, melhores"
1565680428484362242,2,"governo, renda, salário, mínimo, aumento"
1565692241636720640,6,"ciro, giro ciro, giro, perca, sp"
1565696780427313153,3,"cirotv, vivo, cirotv br, br, acompanhe"
1565706660504559617,0,"brasil, brasildaesperança, povo, país, equipelula"
1565724112290463745,9,"educação, escola, universidades, estudantes, ensino"
1565776577467535362,1,"povo, presidente, porque, bolsonaro, gente"
1565780935106248706,10,"indígenas, povos, precisamos, desenvolvimento, ilegal"
1565798678346010625,1,"povo, presidente, porque, bolsonaro, gente"
1565840724138102789,9,"educação, escola, universidades, estudantes, ensino"
1565852408454029313,3,"cirotv, vivo, cirotv br, br, acompanhe"
1566036647782846465,3,"cirotv, vivo, cirotv br, br, acompanhe"
1566062783325773826,6,"ciro, giro ciro, giro, perca, sp"
1566094114189451265,1,"povo, presidente, porque, bolsonaro, gente"
1566124305116794881,6,"ciro, giro ciro, giro, perca, sp"
1566140469893120002,2,"governo, renda, salário, mínimo, aumento"
1566159593796952064,3,"cirotv, vivo, cirotv br, br, acompanhe"
1566170572739977221,0,"brasil, brasildaesperança, povo, país, equipelula"
1566189415575293953,3,"cirotv, vivo, cirotv br, br, acompanhe"
1566207517306281984,3,"cirotv, vivo, cirotv br, br, acompanhe"
1566216921648975877,3,"cirotv, vivo, cirotv br, br, acompanhe"
1566237143328083969,1,"povo, presidente, porque, bolsonaro, gente"
1566396753317957637,1,"povo, presidente, porque, bolsonaro, gente"
1566427289570738179,6,"ciro, giro ciro, giro, perca, sp"
1566443176570798080,0,"brasil, brasildaesperança, povo, país, equipelula"
1566467228219985927,3,"cirotv, vivo, cirotv br, br, acompanhe"
1566481381068259329,6,"ciro, giro ciro, giro, perca, sp"
1566509698005831680,0,"brasil, brasildaesperança, povo, país, equipelula"
1566536822527868929,6,"ciro, giro ciro, giro, perca, sp"
1566536908787879936,3,"cirotv, vivo, cirotv br, br, acompanhe"
1566727879626457088,10,"indígenas, povos, precisamos, desenvolvimento, ilegal"
1566755779453091840,1,"povo, presidente, porque, bolsonaro, gente"
1566780791568449536,0,"brasil, brasildaesperança, povo, país, equipelula"
1566804527818444802,3,"cirotv, vivo, cirotv br, br, acompanhe"
1566807088411582465,1,"povo, presidente, porque, bolsonaro, gente"
1566810660738056194,0,"brasil, brasildaesperança, povo, país, equipelula"
1566811860552368128,1,"povo, presidente, porque, bolsonaro, gente"
1566812762944278528,0,"brasil, brasildaesperança, povo, país, equipelula"
1566815469478322178,0,"brasil, brasildaesperança, povo, país, equipelula"
1566817000210456576,2,"governo, renda, salário, mínimo, aumento"
1566818058089500672,0,"brasil, brasildaesperança, povo, país, equipelula"
1566820095191666693,0,"brasil, brasildaesperança, povo, país, equipelula"
1566824533922922497,0,"brasil, brasildaesperança, povo, país, equipelula"
1566827230466039809,0,"brasil, brasildaesperança, povo, país, equipelula"
1566828212545519616,1,"povo, presidente, porque, bolsonaro, gente"
1566828701538549760,1,"povo, presidente, porque, bolsonaro, gente"
1566831068531015689,2,"governo, renda, salário, mínimo, aumento"
1566831856699457537,0,"brasil, brasildaesperança, povo, país, equipelula"
1566832434452258819,0,"brasil, brasildaesperança, povo, país, equipelula"
1566836405917171723,2,"governo, renda, salário, mínimo, aumento"
1566859614485979136,0,"brasil, brasildaesperança, povo, país, equipelula"
1566861828965154823,0,"brasil, brasildaesperança, povo, país, equipelula"
1566866579748429824,1,"povo, presidente, porque, bolsonaro, gente"
1566869772532436995,3,"cirotv, vivo, cirotv br, br, acompanhe"
1566886925859962880,0,"brasil, brasildaesperança, povo, país, equipelula"
1566909208909545476,0,"brasil, brasildaesperança, povo, país, equipelula"
1566939394287828993,3,"cirotv, vivo, cirotv br, br, acompanhe"
1567106904370864128,0,"brasil, brasildaesperança, povo, país, equipelula"
1567107000164651008,11,"fake, fake news, news, verdade, mentiras"
1567135416855273472,0,"brasil, brasildaesperança, povo, país, equipelula"
1567147570568249347,3,"cirotv, vivo, cirotv br, br, acompanhe"
1567159391102664705,10,"indígenas, povos, precisamos, desenvolvimento, ilegal"
1567175277909889027,10,"indígenas, povos, precisamos, desenvolvimento, ilegal"
1567177742822555649,10,"indígenas, povos, precisamos, desenvolvimento, ilegal"
1567181336523296769,10,"indígenas, povos, precisamos, desenvolvimento, ilegal"
1567182468951818242,10,"indígenas, povos, precisamos, desenvolvimento, ilegal"
1567186993129426945,10,"indígenas, povos, precisamos, desenvolvimento, ilegal"
